year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
1987 11 08 -1.042  0.850 4  1.345  411.5
1987 11 09 -1.164  0.695 4  1.356  409.8
1987 11 10 -1.255  0.514 4  1.357  405.8
1987 11 11 -1.313  0.312 4  1.349  400.2
1987 11 12 -1.332  0.094 4  1.335  394.3
1987 11 13 -1.311 -0.135 5  1.318  389.4
1987 11 14 -1.249 -0.368 5  1.302  387.2
1987 11 15 -1.147 -0.597 5  1.293  389.1
1987 11 16 -1.005 -0.816 5  1.295  396.1
1987 11 17 -0.828 -1.017 6  1.312  408.3
1987 11 18 -0.620 -1.194 6  1.346  425.4
1987 11 19 -0.387 -1.341 6  1.396  446.1
1987 11 20 -0.136 -1.452 6  1.459  468.7
1987 11 21  0.126 -1.524 7  1.529  491.5
1987 11 22  0.389 -1.553 7  1.601  512.5
1987 11 23  0.645 -1.538 7  1.668  530.1
1987 11 24  0.886 -1.480 7  1.725  543.0
1987 11 25  1.102 -1.379 7  1.766  550.1
1987 11 26  1.287 -1.240 8  1.787  550.7
1987 11 27  1.434 -1.066 8  1.787  544.6
1987 11 28  1.537 -0.864 8  1.763  531.9
1987 11 29  1.593 -0.640 8  1.717  513.3
1987 11 30  1.600 -0.403 8  1.650  489.6
1987 12 01  1.557 -0.159 8  1.565  462.5
1987 12 02  1.467  0.082 1  1.469  433.8
1987 12 03  1.332  0.312 1  1.368  405.8
1987 12 04  1.157  0.524 1  1.270  380.9
1987 12 05  0.950  0.710 1  1.186  361.6
1987 12 06  0.716  0.866 2  1.123  349.5
1987 12 07  0.465  0.985 2  1.089  345.3
1987 12 08  0.205  1.066 2  1.086  348.1
1987 12 09 -0.055  1.106 3  1.107  356.1
1987 12 10 -0.305  1.106 3  1.147  366.8
1987 12 11 -0.539  1.066 3  1.194  377.8
1987 12 12 -0.747  0.989 3  1.240  387.2
1987 12 13 -0.926  0.881 4  1.278  393.5
1987 12 14 -1.069  0.744 4  1.303  396.1
1987 12 15 -1.174  0.587 4  1.312  394.5
1987 12 16 -1.238  0.414 4  1.306  389.1
1987 12 17 -1.263  0.234 4  1.285  380.3
1987 12 18 -1.249  0.051 4  1.250  369.1
1987 12 19 -1.199 -0.128 5  1.206  356.4
1987 12 20 -1.118 -0.297 5  1.156  343.4
1987 12 21 -1.009 -0.450 5  1.105  331.2
1987 12 22 -0.879 -0.585 5  1.056  320.5
1987 12 23 -0.733 -0.698 5  1.012  311.8
1987 12 24 -0.577 -0.788 6  0.976  305.2
1987 12 25 -0.417 -0.852 6  0.949  300.4
1987 12 26 -0.257 -0.893 6  0.929  296.9
1987 12 27 -0.103 -0.909 6  0.915  293.9
1987 12 28  0.041 -0.903 7  0.904  290.8
1987 12 29  0.173 -0.878 7  0.895  286.9
1987 12 30  0.290 -0.835 7  0.884  282.0
1987 12 31  0.392 -0.778 7  0.872  275.8
1988 01 01  0.478 -0.710 7  0.856  268.4
1988 01 02  0.548 -0.633 7  0.837  260.0
1988 01 03  0.604 -0.550 8  0.816  251.0
1988 01 04  0.646 -0.462 8  0.794  241.8
1988 01 05  0.677 -0.373 8  0.773  233.0
1988 01 06  0.698 -0.283 8  0.753  225.1
1988 01 07  0.711 -0.192 8  0.736  218.7
1988 01 08  0.717 -0.103 8  0.725  214.3
1988 01 09  0.719 -0.013 8  0.719  212.3
1988 01 10  0.716  0.075 1  0.720  212.8
1988 01 11  0.710  0.164 1  0.729  216.1
1988 01 12  0.700  0.254 1  0.744  222.0
1988 01 13  0.685  0.344 1  0.767  230.5
1988 01 14  0.666  0.435 1  0.796  241.4
1988 01 15  0.642  0.527 1  0.831  254.3
1988 01 16  0.610  0.621 2  0.870  268.9
1988 01 17  0.571  0.714 2  0.914  284.8
1988 01 18  0.522  0.807 2  0.961  301.7
1988 01 19  0.462  0.897 2  1.009  319.1
1988 01 20  0.392  0.983 2  1.058  336.7
1988 01 21  0.310  1.063 2  1.107  353.9
1988 01 22  0.217  1.134 2  1.155  370.2
1988 01 23  0.113  1.194 2  1.199  385.3
1988 01 24 -0.001  1.239 3  1.239  398.4
1988 01 25 -0.123  1.268 3  1.274  409.3
1988 01 26 -0.251  1.277 3  1.302  417.4
1988 01 27 -0.382  1.266 3  1.322  422.3
1988 01 28 -0.514  1.231 3  1.334  424.0
1988 01 29 -0.644  1.172 3  1.337  422.1
1988 01 30 -0.768  1.089 3  1.332  417.0
1988 01 31 -0.882  0.981 3  1.319  409.0
1988 02 01 -0.984  0.849 4  1.300  398.7
1988 02 02 -1.071  0.696 4  1.277  387.2
1988 02 03 -1.139  0.522 4  1.253  375.8
1988 02 04 -1.187  0.332 4  1.233  366.3
1988 02 05 -1.212  0.129 4  1.219  360.2
1988 02 06 -1.214 -0.082 5  1.217  359.4
1988 02 07 -1.192 -0.299 5  1.229  364.7
1988 02 08 -1.146 -0.514 5  1.256  376.4
1988 02 09 -1.076 -0.725 5  1.297  393.9
1988 02 10 -0.985 -0.925 5  1.351  415.8
1988 02 11 -0.874 -1.110 6  1.412  440.3
1988 02 12 -0.745 -1.276 6  1.478  465.5
1988 02 13 -0.602 -1.419 6  1.542  489.7
1988 02 14 -0.449 -1.536 6  1.600  511.4
1988 02 15 -0.288 -1.624 6  1.650  529.2
1988 02 16 -0.124 -1.682 6  1.687  542.2
1988 02 17  0.040 -1.709 7  1.709  549.6
1988 02 18  0.200 -1.704 7  1.716  551.1
1988 02 19  0.354 -1.668 7  1.705  546.6
1988 02 20  0.496 -1.604 7  1.679  536.1
1988 02 21  0.626 -1.512 7  1.636  520.1
1988 02 22  0.741 -1.395 7  1.580  499.2
1988 02 23  0.840 -1.257 7  1.512  474.3
1988 02 24  0.921 -1.102 7  1.436  446.5
1988 02 25  0.983 -0.932 8  1.355  417.2
1988 02 26  1.027 -0.753 8  1.273  387.9
1988 02 27  1.053 -0.567 8  1.196  360.2
1988 02 28  1.061 -0.378 8  1.126  335.9
1988 02 29  1.053 -0.191 8  1.070  316.7
1988 03 01  1.029 -0.008 8  1.029  303.7
1988 03 02  0.991  0.167 1  1.005  297.5
1988 03 03  0.941  0.332 1  0.998  297.7
1988 03 04  0.880  0.485 1  1.005  303.1
1988 03 05  0.810  0.624 1  1.022  312.1
1988 03 06  0.731  0.748 2  1.046  323.0
1988 03 07  0.646  0.854 2  1.071  334.3
1988 03 08  0.555  0.944 2  1.095  344.9
1988 03 09  0.459  1.016 2  1.115  353.7
1988 03 10  0.360  1.070 2  1.129  360.2
1988 03 11  0.259  1.107 2  1.137  364.0
1988 03 12  0.156  1.126 2  1.137  365.1
1988 03 13  0.053  1.129 2  1.130  363.3
1988 03 14 -0.051  1.115 3  1.116  358.9
1988 03 15 -0.153  1.086 3  1.097  352.2
1988 03 16 -0.253  1.043 3  1.073  343.6
1988 03 17 -0.351  0.986 3  1.046  333.4
1988 03 18 -0.443  0.916 3  1.017  322.2
1988 03 19 -0.531  0.834 3  0.989  310.7
1988 03 20 -0.611  0.743 3  0.962  299.3
1988 03 21 -0.683  0.642 4  0.937  288.5
1988 03 22 -0.745  0.534 4  0.916  278.9
1988 03 23 -0.795  0.420 4  0.899  270.7
1988 03 24 -0.832  0.303 4  0.885  264.1
1988 03 25 -0.855  0.183 4  0.874  259.1
1988 03 26 -0.862  0.063 4  0.864  255.3
1988 03 27 -0.853 -0.055 5  0.855  252.4
1988 03 28 -0.827 -0.169 5  0.844  250.0
1988 03 29 -0.784 -0.276 5  0.831  247.8
1988 03 30 -0.724 -0.374 5  0.815  245.3
1988 03 31 -0.649 -0.462 5  0.796  242.3
1988 04 01 -0.559 -0.537 5  0.775  238.9
1988 04 02 -0.456 -0.599 6  0.753  235.0
1988 04 03 -0.343 -0.645 6  0.731  231.0
1988 04 04 -0.223 -0.676 6  0.712  227.1
1988 04 05 -0.098 -0.690 6  0.697  223.8
1988 04 06  0.028 -0.688 7  0.689  221.4
1988 04 07  0.151 -0.671 7  0.687  220.2
1988 04 08  0.270 -0.639 7  0.693  220.3
1988 04 09  0.380 -0.594 7  0.705  221.5
1988 04 10  0.478 -0.539 7  0.721  223.5
1988 04 11  0.563 -0.475 8  0.737  225.8
1988 04 12  0.633 -0.405 8  0.752  227.9
1988 04 13  0.686 -0.332 8  0.763  229.1
1988 04 14  0.723 -0.258 8  0.767  228.9
1988 04 15  0.742 -0.186 8  0.765  227.0
1988 04 16  0.745 -0.118 8  0.754  223.2
1988 04 17  0.733 -0.056 8  0.735  217.2
1988 04 18  0.708 -0.001 8  0.708  209.0
1988 04 19  0.672  0.046 1  0.674  198.9
1988 04 20  0.627  0.083 1  0.633  187.1
1988 04 21  0.576  0.112 1  0.587  173.8
1988 04 22  0.520  0.133 1  0.537  159.5
1988 04 23  0.463  0.147 1  0.486  144.6
1988 04 24  0.405  0.155 1  0.434  129.6
1988 04 25  0.348  0.160 1  0.383  114.9
1988 04 26  0.293  0.162 1  0.335  101.1
1988 04 27  0.241  0.165 1  0.292   88.7
1988 04 28  0.191  0.169 1  0.255   78.3
1988 04 29  0.142  0.177 2  0.227   70.8
1988 04 30  0.095  0.190 2  0.212   67.2
1988 05 01  0.047  0.208 2  0.214   68.4
1988 05 02 -0.001  0.233 3  0.233   74.8
1988 05 03 -0.052  0.263 3  0.268   85.9
1988 05 04 -0.107  0.298 3  0.317  100.9
1988 05 05 -0.165  0.338 3  0.376  119.0
1988 05 06 -0.227  0.380 3  0.442  139.2
1988 05 07 -0.293  0.422 3  0.514  160.9
1988 05 08 -0.362  0.463 3  0.588  183.2
1988 05 09 -0.432  0.500 3  0.661  205.3
1988 05 10 -0.502  0.531 3  0.731  226.2
1988 05 11 -0.570  0.554 4  0.795  245.1
1988 05 12 -0.632  0.568 4  0.849  261.0
1988 05 13 -0.685  0.570 4  0.892  273.1
1988 05 14 -0.728  0.561 4  0.919  280.7
1988 05 15 -0.758  0.539 4  0.930  283.1
1988 05 16 -0.772  0.506 4  0.923  279.9
1988 05 17 -0.768  0.461 4  0.896  270.9
1988 05 18 -0.746  0.407 4  0.849  256.0
1988 05 19 -0.704  0.344 4  0.784  235.5
1988 05 20 -0.645  0.275 4  0.701  209.9
1988 05 21 -0.569  0.202 4  0.604  180.0
1988 05 22 -0.478  0.126 4  0.495  146.9
1988 05 23 -0.376  0.052 4  0.379  112.2
1988 05 24 -0.266 -0.021 5  0.266   78.6
1988 05 25 -0.151 -0.089 5  0.175   53.0
1988 05 26 -0.037 -0.152 6  0.156   50.0
1988 05 27  0.073 -0.208 7  0.220   70.3
1988 05 28  0.173 -0.258 7  0.311   97.4
1988 05 29  0.262 -0.300 7  0.398  123.7
1988 05 30  0.335 -0.337 7  0.475  146.5
1988 05 31  0.389 -0.367 8  0.535  164.8
1988 06 01  0.425 -0.393 8  0.579  178.1
1988 06 02  0.441 -0.416 8  0.606  186.6
1988 06 03  0.437 -0.437 8  0.618  190.7
1988 06 04  0.416 -0.457 7  0.618  191.5
1988 06 05  0.380 -0.477 7  0.610  190.1
1988 06 06  0.332 -0.499 7  0.600  188.1
1988 06 07  0.277 -0.523 7  0.592  186.9
1988 06 08  0.218 -0.548 7  0.590  187.7
1988 06 09  0.160 -0.575 7  0.597  190.9
1988 06 10  0.108 -0.603 7  0.612  196.4
1988 06 11  0.066 -0.629 7  0.633  203.2
1988 06 12  0.037 -0.653 7  0.654  210.2
1988 06 13  0.025 -0.671 7  0.672  216.0
1988 06 14  0.031 -0.683 7  0.683  219.7
1988 06 15  0.056 -0.684 7  0.687  220.7
1988 06 16  0.100 -0.674 7  0.681  218.6
1988 06 17  0.161 -0.649 7  0.669  214.0
1988 06 18  0.237 -0.608 7  0.653  207.7
1988 06 19  0.324 -0.550 7  0.639  201.2
1988 06 20  0.419 -0.475 7  0.633  196.5
1988 06 21  0.516 -0.381 8  0.642  195.5
1988 06 22  0.610 -0.271 8  0.668  200.1
1988 06 23  0.696 -0.146 8  0.711  210.7
1988 06 24  0.768 -0.008 8  0.768  226.7
1988 06 25  0.823  0.139 1  0.834  246.9
1988 06 26  0.855  0.292 1  0.903  269.3
1988 06 27  0.862  0.447 1  0.971  292.3
1988 06 28  0.841  0.600 1  1.033  314.5
1988 06 29  0.792  0.745 1  1.088  334.8
1988 06 30  0.715  0.879 2  1.133  352.7
1988 07 01  0.610  0.997 2  1.168  367.6
1988 07 02  0.480  1.095 2  1.195  379.4
1988 07 03  0.328  1.169 2  1.215  388.3
1988 07 04  0.159  1.219 2  1.229  394.7
1988 07 05 -0.023  1.240 3  1.240  398.9
1988 07 06 -0.213  1.233 3  1.251  401.4
1988 07 07 -0.405  1.197 3  1.263  402.9
1988 07 08 -0.593  1.132 3  1.278  403.9
1988 07 09 -0.773  1.040 3  1.296  404.8
1988 07 10 -0.938  0.923 4  1.316  406.0
1988 07 11 -1.085  0.784 4  1.339  407.6
1988 07 12 -1.209  0.626 4  1.362  409.8
1988 07 13 -1.308  0.452 4  1.384  412.5
1988 07 14 -1.378  0.267 4  1.404  415.7
1988 07 15 -1.418  0.075 4  1.420  419.3
1988 07 16 -1.428 -0.121 5  1.433  423.2
1988 07 17 -1.406 -0.315 5  1.441  427.3
1988 07 18 -1.355 -0.504 5  1.446  431.6
1988 07 19 -1.275 -0.685 5  1.447  436.0
1988 07 20 -1.168 -0.853 5  1.446  440.6
1988 07 21 -1.037 -1.006 5  1.444  445.3
1988 07 22 -0.884 -1.140 6  1.443  450.0
1988 07 23 -0.714 -1.253 6  1.442  454.8
1988 07 24 -0.530 -1.343 6  1.444  459.4
1988 07 25 -0.335 -1.409 6  1.449  463.9
1988 07 26 -0.135 -1.450 6  1.456  467.8
1988 07 27  0.067 -1.464 7  1.465  471.1
1988 07 28  0.267 -1.452 7  1.476  473.4
1988 07 29  0.459 -1.414 7  1.487  474.5
1988 07 30  0.640 -1.352 7  1.496  474.1
1988 07 31  0.806 -1.267 7  1.502  471.8
1988 08 01  0.953 -1.161 7  1.502  467.4
1988 08 02  1.077 -1.037 8  1.495  460.7
1988 08 03  1.175 -0.898 8  1.479  451.3
1988 08 04  1.245 -0.747 8  1.453  439.2
1988 08 05  1.287 -0.589 8  1.415  424.4
1988 08 06  1.297 -0.427 8  1.366  406.8
1988 08 07  1.278 -0.264 8  1.305  386.7
1988 08 08  1.229 -0.106 8  1.234  364.5
1988 08 09  1.153  0.045 1  1.154  340.7
1988 08 10  1.052  0.184 1  1.068  316.0
1988 08 11  0.929  0.309 1  0.979  291.6
1988 08 12  0.788  0.418 1  0.892  268.7
1988 08 13  0.635  0.508 1  0.813  248.6
1988 08 14  0.473  0.579 2  0.747  232.7
1988 08 15  0.308  0.631 2  0.702  222.2
1988 08 16  0.144  0.663 2  0.678  217.4
1988 08 17 -0.012  0.677 3  0.677  217.8
1988 08 18 -0.157  0.675 3  0.693  222.1
1988 08 19 -0.287  0.660 3  0.720  228.5
1988 08 20 -0.398  0.634 3  0.748  235.2
1988 08 21 -0.488  0.599 3  0.773  240.6
1988 08 22 -0.555  0.561 3  0.789  243.6
1988 08 23 -0.599  0.521 4  0.794  243.5
1988 08 24 -0.619  0.483 4  0.785  239.8
1988 08 25 -0.617  0.449 4  0.763  232.5
1988 08 26 -0.595  0.422 4  0.730  222.0
1988 08 27 -0.555  0.404 4  0.687  209.2
1988 08 28 -0.500  0.396 4  0.638  195.1
1988 08 29 -0.434  0.399 4  0.590  181.4
1988 08 30 -0.361  0.412 3  0.548  170.0
1988 08 31 -0.284  0.434 3  0.519  163.0
1988 09 01 -0.208  0.465 3  0.510  161.8
1988 09 02 -0.135  0.503 3  0.521  166.6
1988 09 03 -0.070  0.545 3  0.549  176.4
1988 09 04 -0.014  0.588 3  0.589  189.3
1988 09 05  0.030  0.631 2  0.632  203.1
1988 09 06  0.060  0.670 2  0.672  216.1
1988 09 07  0.076  0.702 2  0.706  226.8
1988 09 08  0.078  0.725 2  0.729  234.3
1988 09 09  0.066  0.737 2  0.740  237.8
1988 09 10  0.041  0.736 2  0.737  237.0
1988 09 11  0.006  0.721 2  0.721  232.0
1988 09 12 -0.039  0.692 3  0.693  222.8
1988 09 13 -0.090  0.648 3  0.654  209.9
1988 09 14 -0.145  0.589 3  0.607  194.3
1988 09 15 -0.201  0.518 3  0.556  176.8
1988 09 16 -0.257  0.435 3  0.505  159.1
1988 09 17 -0.308  0.343 3  0.461  142.9
1988 09 18 -0.353  0.244 4  0.429  130.5
1988 09 19 -0.391  0.140 4  0.416  124.0
1988 09 20 -0.420  0.035 4  0.421  124.5
1988 09 21 -0.439 -0.069 5  0.444  131.3
1988 09 22 -0.447 -0.170 5  0.478  142.7
1988 09 23 -0.444 -0.264 5  0.517  156.1
1988 09 24 -0.431 -0.350 5  0.555  169.9
1988 09 25 -0.409 -0.426 6  0.590  182.6
1988 09 26 -0.378 -0.491 6  0.619  193.2
1988 09 27 -0.340 -0.543 6  0.641  201.4
1988 09 28 -0.296 -0.583 6  0.654  206.9
1988 09 29 -0.249 -0.610 6  0.659  209.5
1988 09 30 -0.199 -0.626 6  0.656  209.6
1988 10 01 -0.148 -0.630 6  0.647  207.2
1988 10 02 -0.097 -0.625 6  0.632  202.9
1988 10 03 -0.049 -0.611 6  0.613  197.1
1988 10 04 -0.003 -0.591 6  0.591  190.1
1988 10 05  0.039 -0.567 7  0.568  182.6
1988 10 06  0.078 -0.540 7  0.545  175.1
1988 10 07  0.112 -0.512 7  0.524  167.9
1988 10 08  0.143 -0.485 7  0.506  161.6
1988 10 09  0.170 -0.461 7  0.491  156.5
1988 10 10  0.195 -0.440 7  0.481  152.8
1988 10 11  0.217 -0.425 7  0.477  150.8
1988 10 12  0.239 -0.414 7  0.478  150.7
1988 10 13  0.260 -0.409 7  0.485  152.3
1988 10 14  0.283 -0.409 7  0.497  155.8
1988 10 15  0.307 -0.414 7  0.515  161.0
1988 10 16  0.333 -0.423 7  0.538  167.8
1988 10 17  0.361 -0.434 7  0.565  175.8
1988 10 18  0.393 -0.447 7  0.595  184.8
1988 10 19  0.427 -0.460 7  0.627  194.3
1988 10 20  0.462 -0.471 7  0.660  203.9
1988 10 21  0.499 -0.479 8  0.692  213.1
1988 10 22  0.537 -0.481 8  0.721  221.4
1988 10 23  0.573 -0.477 8  0.745  228.3
1988 10 24  0.607 -0.465 8  0.764  233.3
1988 10 25  0.637 -0.444 8  0.776  236.0
1988 10 26  0.661 -0.414 8  0.780  236.1
1988 10 27  0.678 -0.373 8  0.774  233.3
1988 10 28  0.686 -0.323 8  0.758  227.6
1988 10 29  0.685 -0.263 8  0.733  219.0
1988 10 30  0.672 -0.194 8  0.699  207.9
1988 10 31  0.647 -0.117 8  0.658  194.8
1988 11 01  0.611 -0.033 8  0.612  180.6
1988 11 02  0.562  0.055 1  0.564  166.7
1988 11 03  0.501  0.147 1  0.522  155.2
1988 11 04  0.429  0.240 1  0.491  148.2
1988 11 05  0.347  0.331 1  0.479  147.7
1988 11 06  0.257  0.419 2  0.491  154.6
1988 11 07  0.161  0.501 2  0.527  168.1
1988 11 08  0.060  0.577 2  0.580  186.3
1988 11 09 -0.042  0.642 3  0.644  207.0
1988 11 10 -0.144  0.698 3  0.712  228.3
1988 11 11 -0.242  0.741 3  0.780  248.8
1988 11 12 -0.334  0.772 3  0.841  267.1
1988 11 13 -0.419  0.790 3  0.894  282.4
1988 11 14 -0.493  0.794 3  0.935  294.0
1988 11 15 -0.557  0.786 3  0.963  301.6
1988 11 16 -0.607  0.767 3  0.978  304.8
1988 11 17 -0.644  0.736 3  0.978  303.7
1988 11 18 -0.668  0.696 3  0.965  298.4
1988 11 19 -0.678  0.649 4  0.939  289.2
1988 11 20 -0.676  0.595 4  0.901  276.5
1988 11 21 -0.662  0.537 4  0.853  260.9
1988 11 22 -0.639  0.477 4  0.797  243.0
1988 11 23 -0.607  0.415 4  0.735  223.4
1988 11 24 -0.569  0.354 4  0.670  202.9
1988 11 25 -0.527  0.295 4  0.604  182.2
1988 11 26 -0.483  0.238 4  0.538  161.8
1988 11 27 -0.439  0.184 4  0.476  142.5
1988 11 28 -0.397  0.134 4  0.419  124.7
1988 11 29 -0.358  0.087 4  0.368  109.2
1988 11 30 -0.323  0.043 4  0.326   96.4
1988 12 01 -0.294  0.001 4  0.294   86.7
1988 12 02 -0.270 -0.038 5  0.273   80.6
1988 12 03 -0.251 -0.077 5  0.263   78.2
1988 12 04 -0.237 -0.116 5  0.264   79.4
1988 12 05 -0.227 -0.157 5  0.276   83.9
1988 12 06 -0.220 -0.199 5  0.296   91.1
1988 12 07 -0.213 -0.243 6  0.324  100.4
1988 12 08 -0.206 -0.291 6  0.357  111.6
1988 12 09 -0.196 -0.342 6  0.394  124.3
1988 12 10 -0.182 -0.396 6  0.436  138.3
1988 12 11 -0.162 -0.453 6  0.481  153.4
1988 12 12 -0.134 -0.512 6  0.529  169.4
1988 12 13 -0.098 -0.572 6  0.580  186.2
1988 12 14 -0.053 -0.631 6  0.634  203.7
1988 12 15  0.002 -0.689 7  0.689  221.5
1988 12 16  0.066 -0.743 7  0.746  239.6
1988 12 17  0.139 -0.791 7  0.803  257.7
1988 12 18  0.220 -0.832 7  0.861  275.3
1988 12 19  0.308 -0.863 7  0.917  292.1
1988 12 20  0.401 -0.884 7  0.970  307.8
1988 12 21  0.496 -0.891 7  1.020  321.9
1988 12 22  0.592 -0.885 7  1.065  333.9
1988 12 23  0.686 -0.863 7  1.103  343.6
1988 12 24  0.776 -0.825 7  1.133  350.5
1988 12 25  0.858 -0.771 8  1.154  354.5
1988 12 26  0.932 -0.700 8  1.165  355.4
1988 12 27  0.993 -0.614 8  1.167  353.3
1988 12 28  1.040 -0.512 8  1.159  348.2
1988 12 29  1.070 -0.397 8  1.141  340.7
1988 12 30  1.083 -0.269 8  1.116  331.2
1988 12 31  1.076 -0.132 8  1.084  320.5
1989 01 01  1.049  0.012 1  1.049  309.6
1989 01 02  1.001  0.161 1  1.014  299.9
1989 01 03  0.931  0.311 1  0.982  292.4
1989 01 04  0.841  0.459 1  0.958  288.6
1989 01 05  0.730  0.601 1  0.946  289.4
1989 01 06  0.600  0.735 2  0.949  295.3
1989 01 07  0.454  0.856 2  0.969  306.2
1989 01 08  0.292  0.963 2  1.006  321.4
1989 01 09  0.119  1.051 2  1.058  339.9
1989 01 10 -0.064  1.119 3  1.121  360.3
1989 01 11 -0.251  1.164 3  1.191  381.6
1989 01 12 -0.440  1.185 3  1.264  402.6
1989 01 13 -0.626  1.181 3  1.336  422.2
1989 01 14 -0.804  1.151 3  1.404  439.7
1989 01 15 -0.971  1.096 3  1.465  454.4
1989 01 16 -1.122  1.018 4  1.515  465.6
1989 01 17 -1.253  0.917 4  1.553  473.0
1989 01 18 -1.361  0.796 4  1.576  476.3
1989 01 19 -1.441  0.658 4  1.585  475.2
1989 01 20 -1.492  0.507 4  1.576  469.7
1989 01 21 -1.512  0.347 4  1.551  459.9
1989 01 22 -1.498  0.182 4  1.509  446.1
1989 01 23 -1.452  0.016 4  1.452  428.5
1989 01 24 -1.372 -0.146 5  1.380  407.8
1989 01 25 -1.262 -0.299 5  1.297  384.6
1989 01 26 -1.122 -0.439 5  1.205  360.1
1989 01 27 -0.958 -0.562 5  1.110  335.5
1989 01 28 -0.771 -0.665 5  1.018  312.3
1989 01 29 -0.568 -0.744 6  0.936  292.3
1989 01 30 -0.354 -0.798 6  0.874  277.3
1989 01 31 -0.135 -0.826 6  0.837  268.7
1989 02 01  0.084 -0.827 7  0.831  267.2
1989 02 02  0.296 -0.802 7  0.855  272.2
1989 02 03  0.496 -0.751 7  0.900  282.5
1989 02 04  0.678 -0.678 8  0.959  295.9
1989 02 05  0.837 -0.584 8  1.021  310.4
1989 02 06  0.970 -0.474 8  1.080  324.3
1989 02 07  1.072 -0.352 8  1.129  336.1
1989 02 08  1.143 -0.222 8  1.164  344.7
1989 02 09  1.180 -0.088 8  1.183  349.4
1989 02 10  1.184  0.045 1  1.185  349.8
1989 02 11  1.156  0.172 1  1.169  345.7
1989 02 12  1.098  0.289 1  1.136  337.2
1989 02 13  1.013  0.394 1  1.087  324.8
1989 02 14  0.905  0.483 1  1.026  309.0
1989 02 15  0.778  0.553 1  0.955  290.6
1989 02 16  0.637  0.604 1  0.878  270.4
1989 02 17  0.487  0.634 2  0.800  249.5
1989 02 18  0.333  0.644 2  0.725  229.1
1989 02 19  0.179  0.634 2  0.658  210.5
1989 02 20  0.029  0.605 2  0.606  194.9
1989 02 21 -0.111  0.561 3  0.572  183.3
1989 02 22 -0.240  0.502 3  0.556  176.3
1989 02 23 -0.354  0.432 3  0.559  173.8
1989 02 24 -0.453  0.353 4  0.574  175.3
1989 02 25 -0.533  0.268 4  0.597  179.5
1989 02 26 -0.597  0.180 4  0.623  185.4
1989 02 27 -0.643  0.091 4  0.649  191.9
1989 02 28 -0.672  0.004 4  0.672  198.3
1989 03 01 -0.686 -0.080 5  0.690  204.0
1989 03 02 -0.686 -0.160 5  0.704  208.9
1989 03 03 -0.674 -0.234 5  0.713  212.6
1989 03 04 -0.651 -0.301 5  0.717  215.2
1989 03 05 -0.619 -0.362 5  0.718  216.8
1989 03 06 -0.580 -0.417 5  0.714  217.5
1989 03 07 -0.535 -0.464 5  0.708  217.3
1989 03 08 -0.484 -0.505 6  0.700  216.4
1989 03 09 -0.429 -0.540 6  0.690  215.0
1989 03 10 -0.370 -0.569 6  0.679  213.1
1989 03 11 -0.307 -0.592 6  0.667  210.7
1989 03 12 -0.240 -0.609 6  0.654  208.1
1989 03 13 -0.169 -0.619 6  0.642  205.3
1989 03 14 -0.095 -0.623 6  0.630  202.4
1989 03 15 -0.018 -0.620 6  0.620  199.5
1989 03 16  0.062 -0.609 7  0.612  196.7
1989 03 17  0.144 -0.590 7  0.607  194.3
1989 03 18  0.227 -0.561 7  0.605  192.5
1989 03 19  0.310 -0.523 7  0.608  191.4
1989 03 20  0.390 -0.475 7  0.615  191.3
1989 03 21  0.467 -0.417 8  0.626  192.3
1989 03 22  0.538 -0.349 8  0.641  194.4
1989 03 23  0.601 -0.272 8  0.659  197.7
1989 03 24  0.653 -0.187 8  0.680  202.1
1989 03 25  0.694 -0.096 8  0.701  207.2
1989 03 26  0.721  0.001 1  0.721  212.9
1989 03 27  0.733  0.100 1  0.740  218.7
1989 03 28  0.728  0.200 1  0.755  224.2
1989 03 29  0.706  0.297 1  0.766  229.2
1989 03 30  0.666  0.390 1  0.772  233.2
1989 03 31  0.610  0.475 1  0.773  236.0
1989 04 01  0.537  0.550 2  0.769  237.5
1989 04 02  0.450  0.612 2  0.760  237.4
1989 04 03  0.350  0.660 2  0.747  235.9
1989 04 04  0.240  0.690 2  0.731  233.0
1989 04 05  0.122  0.704 2  0.714  229.1
1989 04 06 -0.000  0.698 3  0.698  224.4
1989 04 07 -0.124  0.673 3  0.685  219.6
1989 04 08 -0.244  0.630 3  0.676  215.1
1989 04 09 -0.359  0.569 3  0.673  211.6
1989 04 10 -0.465  0.492 3  0.677  209.5
1989 04 11 -0.557  0.401 4  0.687  209.1
1989 04 12 -0.635  0.299 4  0.701  210.5
1989 04 13 -0.694  0.187 4  0.718  213.4
1989 04 14 -0.732  0.070 4  0.735  217.3
1989 04 15 -0.749 -0.048 5  0.750  221.5
1989 04 16 -0.742 -0.165 5  0.760  225.4
1989 04 17 -0.712 -0.276 5  0.764  228.2
1989 04 18 -0.660 -0.377 5  0.760  229.4
1989 04 19 -0.585 -0.466 5  0.748  228.7
1989 04 20 -0.491 -0.539 6  0.729  225.9
1989 04 21 -0.379 -0.594 6  0.704  221.3
1989 04 22 -0.253 -0.628 6  0.677  215.2
1989 04 23 -0.117 -0.640 6  0.650  208.5
1989 04 24  0.026 -0.629 7  0.629  202.3
1989 04 25  0.170 -0.595 7  0.619  197.9
1989 04 26  0.312 -0.540 7  0.624  196.5
1989 04 27  0.446 -0.465 7  0.644  199.0
